2013-04-16
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
15,0,0,0,0
22,0,0,0,0
18,0,0,0,38
21,0,25,0,40
30,0,43,27,20
5,0,4,32,41
33,12,37,2,9
28,23,10,19,31
39,45,8,11,3
17,13,24,16,35
36,6,26,7,44
14,29,1,34,42
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,22,0
0,0,15,18,0
2,0,32,40,0
20,0,30,21,38
5,25,33,37,27
4,9,12,31,41
3,19,23,28,43
8,10,11,35,45
13,16,17,24,39
6,7,26,36,44
1,14,29,34,42
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
15,0,0,0,0
18,0,25,0,0
21,0,43,27,40
30,0,4,32,41
5,0,37,2,9
33,12,10,19,31
39,23,8,11,3
17,13,24,16,35
36,6,26,7,44
14,29,1,34,42
28,45,20,38,22
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,15,0,0
0,0,32,18,0
2,0,30,40,0
5,25,33,21,0
4,9,12,37,27
3,19,23,31,41
8,10,11,35,43
13,16,17,24,39
6,7,26,36,44
1,14,29,34,42
20,22,28,38,45
