2018-06-17
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,6,0
0,0,0,43,0
0,32,20,15,40
0,16,25,33,17
26,4,7,31,27
3,8,37,5,42
13,2,29,30,24
11,21,18,39,23
41,10,44,1,12
22,35,28,14,9
38,34,36,45,19
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
17,6,0,40,0
4,8,0,32,0
15,13,16,27,0
3,7,20,33,26
2,5,25,31,43
11,21,24,30,42
10,18,29,39,37
1,12,23,44,41
9,14,22,28,35
19,34,36,38,45
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,43,0
0,0,20,15,40
0,0,25,33,17
26,0,7,31,27
3,0,37,5,42
13,4,29,30,24
11,8,18,39,23
41,2,44,1,12
22,35,28,14,9
38,34,36,45,19
6,21,32,10,16
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
17,0,0,40,0
4,8,0,27,0
15,13,20,33,26
3,7,25,31,43
2,5,24,30,42
11,18,29,39,37
1,12,23,44,41
9,14,22,28,35
19,34,36,38,45
6,10,16,21,32
